index,oracle_id
6890,4da3e510-e495-4077-997f-8efc04f01892
6891,4daa7b7d-e410-4bcf-b3e2-2751774bef47
6892,4dab6a96-4376-4aea-983d-406167993214
6893,4dac142a-c8f8-45c8-85d3-40e170dee112
6894,4dacd89b-5983-4905-9f6c-43aa6a12149d
6895,4db00a5e-7dbe-4387-90e9-c21ec1daa448
6896,4db030f5-d7c4-4aa0-ae2e-12943e2683d7
6897,4db04e23-e1da-4c41-9dba-5502dfff73fb
6898,4db59824-6bcb-4707-977b-0ff699d8662b
6899,4db813f4-3bd1-4177-9cf7-6c9799a343c5
6900,4dc5726e-2f7e-4c2b-9616-c3301d212f78
6901,4dc780cc-9961-445f-93bc-54ec80789bce
6902,4dc82a49-a063-448d-bd2c-a5b69381e27e
6903,4dc8e91a-2c00-4de2-bada-80f323a4ec9d
6904,4dcfd397-9d29-420c-8fd8-c7c2a99de122
6905,4dd0594d-5b11-4350-a926-294a67d9fc3b
6906,4dda5f21-11d6-40ce-be24-7c9529272c25
6907,4de1319f-b3c7-42d4-9342-3e9c4f526ee0
6908,4de340bf-eab6-4066-896d-7084a9c13c2d
6909,4df0d381-fc05-4d30-9307-48963aa2ecfd
6910,4dfea3bf-dfd1-4abd-a17e-f3a07488a069
6911,4e05d1a2-ad53-4f2e-aaea-7ec464b07c04
6912,4e0b647a-6e1a-421b-bca9-8d5e346bda80
6913,4e0b9273-6614-41a8-9738-959349c0717b
6914,4e0de4d9-7a30-4a2b-94ba-8239baad2a0a
6915,4e11c838-68a7-4c97-b064-a46833cf1d2f
6916,4e16f537-8c36-4bd5-9ae6-0877ccfd983e
6917,4e183439-17d2-47ff-9d99-5e22821d91e3
6918,4e1bc03c-e131-4422-beba-0a45a26fdf43
6919,4e1efd99-8bfc-4650-a430-a754578facbd
6920,4e1f4211-5865-492d-b850-0d36ac12e857
6921,4e389b61-7b31-42ba-a19b-2502f63fd34a
6922,4e3c3bdc-667d-42ec-b960-159a39c53cb3
6923,4e3f89e2-2be6-4b96-b81c-007b6840af82
6924,4e40a68a-5e0c-4f4f-9757-02f8139797e2
6925,4e48e76c-8756-4378-a722-2e2929feb74f
6926,4e4991b3-11c4-4408-a752-67e51f0fae44
6927,4e4e96aa-2f05-4f1d-96f8-6c42cd3be589
6928,4e536142-4ebe-4062-887b-5dd123c41d39
6929,4e5e81e1-ab47-4f08-9c42-dba0adc5cf9a
6930,4e6238d8-bd6a-4952-a7dd-9c41a78a2cba
6931,4e658c56-ebf7-449c-909c-86053f8eaba6
6932,4e694613-e2e1-4ae3-baa8-f372259e91cf
6933,4e698713-6203-44f2-b438-1b26b951536d
6934,4e6c71e8-aeaf-404e-84c2-c79f2a1cbe4b
6935,4e6e28f1-111b-4bac-b814-487f6c206485
6936,4e734493-9cb8-4409-8a30-cc15d519a27e
6937,4e73634a-9df8-4c36-b1d2-f366eae902fc
6938,4e75fc29-68e3-41a9-9f59-adb4460663b2
6939,4e769107-0f32-4181-9e57-ffebc2228d3a
6940,4e779540-e667-457e-9071-4cbbd777d9a9
6941,4e7a8817-1a66-45c3-ade9-eac79b40b89f
6942,4e81596c-9225-43d1-bd35-798212144f2c
6943,4e81ead0-df8b-4d9d-b1cb-d1d9dc503d4c
6944,4e89bd75-f59d-4f08-be51-5660fbbba3c2
6945,4e90ddce-1765-44e4-9b3c-e576f3a1bcd4
6946,4e92c705-19c2-42df-ad12-808d272c505e
6947,4e92d36b-1a35-4fa9-87ea-10eace5a3cc7
6948,4e93b23c-a7f7-4bdd-bbca-0dc48bb5c223
6949,4e94f685-f392-40a8-8ad4-683351877fd9
6950,4e964f31-c764-4af5-8c27-a46fd721fab4
6951,4e9a63d2-b48b-4740-95ba-7966ada95baf
6952,4e9b878b-80a2-433b-941b-92d854e83d58
6953,4e9df979-c1c2-4de1-944e-c5e2d782e66e
6954,4ea19457-97ef-4ac8-b67c-41be1109ca73
6955,4ea488b2-5ba0-4565-b928-570c8e03b926
6956,4ea5409e-9b39-434c-bdb8-8c798128f199
6957,4eaa100c-f1ef-4a2b-9370-5dad7f3a95f2
6958,4eac18d0-a0eb-4771-8662-9eef8b2b3e32
6959,4eafe158-abff-43e9-aeae-596430c5ce21
6960,4eafe717-4ba4-4901-8c67-11757230eb54
6961,4eb24ae3-da1a-4565-934f-e25f56036d71
6962,4eb67ba3-35e3-47c3-820f-62814cf202a7
6963,4ec84bb3-796a-4074-ac9a-1bd277158896
6964,4ec85850-f274-4c0c-9a03-0488267caa14
6965,4ecbaf6a-aa03-45c8-a09e-6c7fc598ab9e
6966,4ecde8d1-e4ec-4bd9-8a80-49885b032557
6967,4ed04ece-64d2-41a4-bf36-b993cbbf2aac
6968,4ed27607-21a8-4bc3-997e-6d2242313f6d
6969,4ed55e9c-84ea-42a3-a32f-469da56b3eb5
6970,4ed9bccf-c655-426e-8192-65beab830fcd
6971,4edbaac4-dcb3-40b4-abd7-ff2683bd366d
6972,4ede153c-89cb-4121-bf23-a1d213d6f238
6973,4ee994a1-fd3b-43cf-be3c-9c705e60754a
6974,4eec3b12-7177-45cd-af3f-6bdca657d274
6975,4eec6838-3565-407f-8941-ce9421402f0b
6976,4eef2f24-6a5c-4bc7-b316-dd818dc2741a
6977,4ef6ec4a-bbd2-487f-98c2-c0e78aebb550
6978,4efa1654-c822-4477-ad24-f379ed7ecb11
6979,4f0416a7-8551-4fee-a282-96c5149ef26b
6980,4f04603f-8f91-405b-b6ac-d2b66f05e32f
6981,4f07a2e6-692b-4d8c-9ecf-4d94b03706a0
6982,4f142d99-8146-4b16-a2cc-ac03da19b960
6983,4f212675-e34d-4387-a125-e17b25757083
6984,4f2155dd-f694-45a0-9a68-6c5998a556d8
6985,4f21a664-96e3-49be-ba9f-4af4b6bd7475
6986,4f25b125-1ded-4a34-9ed1-e6ce087ec48d
6987,4f27abe8-3e98-4bb8-afdb-e4b718d83032
6988,4f2a420c-6ba6-4611-aa71-1b61e877da61
6989,4f2adfd0-c8ab-4bcc-ae55-cb0e798aec7f
6990,4f2d4538-dc1d-4c09-964b-b0d7c240fb7d
6991,4f348e7a-fe13-4621-bd88-5d2fb5b597f2
6992,4f40d66a-1fd8-4b06-b6cb-9cbcf33bc041
6993,4f424d94-1544-4086-a57d-2add17332094
6994,4f427de6-b551-4699-b78a-44ff668198d8
6995,4f437f42-1ac5-4681-9b16-4eae9f49bb22
6996,4f484927-0e8e-493d-93bc-ed190965dad9
6997,4f4a3c9e-80c4-4fa1-940d-2c57065901a3
6998,4f4ec0fa-fcaf-4dc2-9c67-ee7881f5f77d
6999,4f5096d4-bbb5-4a48-9dd0-9dabdd2ac125
7000,4f515250-0f1f-4fb7-aa75-b703b81ccd4a
7001,4f5921c1-b932-4d6b-bb8e-01992578abdc
7002,4f5978a6-40c2-49df-8277-48a6d4f6f23e
7003,4f598459-b776-4ac1-bc69-8fde21674451
7004,4f5a7b65-b7f4-4bad-acfd-35edfb8f86a7
7005,4f5eaf5a-dd52-4d48-91b5-d48763d13159
7006,4f5f0988-0b1f-4f4b-bcee-cc76fa484d9e
7007,4f5f2792-0cc4-4caa-b798-2ee9597f2524
7008,4f5fee21-bf29-4873-baf4-04911c309d81
7009,4f629a7f-3488-4262-8789-b945acdeaec4
7010,4f66489c-5a19-40ad-9126-461fa8231f1b
7011,4f66d82a-492f-4638-9f77-190d4a33ad7f
7012,4f6c9cee-5af7-4b00-a2a4-2770dab0a2dc
7013,4f6dbd90-f7fe-4adf-a00f-27573c0bd5c4
7014,4f7600d8-53f8-463b-82a8-bda483f0b41b
7015,4f7d2774-2aec-4992-b35b-e03265e517af
7016,4f7e7c59-e0a9-4b32-96b9-b1abf52f5ef7
7017,4f7e865b-6ab0-4361-b864-63c38cdb2fed
7018,4f7fdae1-43a8-460a-8944-54c433ac83fa
7019,4f819ba4-52ef-4fdd-8e4c-5ae3b2f44db5
7020,4f868b9b-42f4-4f74-bce2-3f9c063a572c
7021,4f87252e-3218-4759-accc-a4f186fa8857
7022,4f87eb3c-c261-4d92-a260-4b20daddb601
7023,4f88ddfa-5478-426a-a978-dfc64c687db1
7024,4f890d42-e4f1-4eed-aa6c-718865de8927
7025,4f891c68-c959-4210-94e5-94a8e487d5ef
7026,4f8c5fd7-f280-4b0c-bb84-6ff9b258c50f
7027,4f92804f-a231-4406-9a16-f4e102517b06
7028,4f94ce97-5b2d-42fb-ac8e-c64075fe1af2
7029,4f9942ee-d3fd-4c01-93eb-870d642ebd83
7030,4f9c66f9-f5d4-499d-9325-e779e6612bca
7031,4f9e07ae-6341-4b46-9f77-f17ab659d266
7032,4fa113da-44aa-4c84-8f63-b1cad63da926
7033,4fa23be3-a192-45ab-bdf6-646d4be305e1
7034,4fa30e29-94c1-4537-bebd-dc7124e4ef71
7035,4fa46972-d953-4328-9c31-96e134234133
7036,4fa99dc1-c2d2-4b21-8511-e3d86626609d
7037,4faa5a70-ac0c-4a29-8bec-218a35a29fdf
7038,4facff15-09ea-47ed-845c-a41abb49e089
7039,4fb7aeb6-2fc3-459e-bad8-1c7ea92f7ae7
7040,4fb83127-00cf-4ce7-aedf-cb0b2740c66f
7041,4fb8312c-058a-415c-93ab-59d37ebad270
7042,4fb9c040-c684-4ba8-970e-58313af5584a
7043,4fbaf052-a8c3-4395-8f40-0cb3a10d5ccd
7044,4fbb8e03-22f1-4171-88e9-877244e25613
7045,4fbe1c02-f5bf-47c7-80de-09a32d01e5db
7046,4fc0f58c-5f7f-4a32-8f14-cae696672beb
7047,4fc2755c-ae7b-4147-a573-b33679a461e8
7048,4fc5f871-a809-4a4a-adfb-eb4cd52837c8
7049,4fc69345-4c1f-4113-8e1c-15b8e2e597fc
7050,4fc8a155-4eb8-4b86-8ccc-2569630d3bfa
7051,4fc8d905-8aeb-4a62-a99f-5d888da30f2f
7052,4fcfe370-ba33-438f-bd96-2ae560f59df9
7053,4fcffb56-5ab6-44e2-804e-8b3c55cc5415
7054,4fd3dafe-e6a4-49d5-950a-e2fcc77eda98
7055,4fd493b3-63f9-4633-8f88-8755e489da32
7056,4fd567cb-0b8e-41dd-a2b7-87a196de294a
7057,4fd6d9af-4d53-4e10-bc23-672454803099
7058,4fd87eb8-624b-48f4-b6f0-ee2e09f91387
7059,4fda9b70-8da5-4292-b05a-0a0e5a2ad809
7060,4fdbbec2-e921-4b63-958d-f9ba1e417197
7061,4fdd570f-dbe0-486f-9843-f77f80956307
7062,4fdde84f-4103-4209-a296-60d1bf94af65
7063,4fdfa41a-75a5-4b36-8c9e-083e26d137e2
7064,4fe6f784-0290-4d4a-85ae-0b66522d31e9
7065,4fe8316a-9cff-43e9-a1d5-993a0c9daf3a
7066,4fe8af73-c84a-44bd-9739-ee5c8b027874
7067,4fe9b57c-7743-46b5-b811-9766925e8bdf
7068,4fea0034-ff61-4afd-bf54-b02821efdc86
7069,4fee183e-973e-4be7-bb68-3e1c0c6bfb5b
7070,4ff9af56-ac18-4966-9e48-183e1ca1c2d0
7071,4ffa7cc8-4774-430d-b898-5bd26366e124
7072,4ffc16e0-1778-4aba-ade3-58146c800f5f
7073,5004b84a-33b7-4f6f-b2c2-7086b9087535
7074,500663c1-390c-4598-b614-4168c4f7debe
7075,5007425e-a626-46f7-ab7d-777af97ee724
7076,5008cb4f-d268-48c5-b8e3-02f81233d927
7077,50090188-651d-4402-968f-3f6bf9276029
7078,500a17a0-8332-414c-9c3a-7157a7800887
7079,500aff17-0d69-46ac-a4f9-2fc6db061ce7
7080,501109bb-3406-41d8-9433-a100e494f938
7081,5017c07d-8ad5-4ee2-91d3-974811cdff75
7082,502230fb-3a7a-439c-adfa-f7820deacf87
7083,502575f4-7c56-44bc-a77f-ae28d66c8e1f
7084,50261dca-bfeb-40b3-95b6-9057491ef3ad
7085,502849a6-8e65-40f3-b348-a41c4f939768
7086,5028dfe8-c505-4643-b493-760b1f19d47f
7087,502e991c-f4de-4095-adac-cb0c25e44a7c
7088,50343947-d127-4479-9c1b-8f5040a97afb
7089,503447d9-2489-46d7-b5aa-a14bbb22dcc8
7090,5036fe35-43c6-45af-99d5-7b79ebcfc406
7091,50372c54-359c-4ee6-9e21-1e40ba53652d
7092,503ddd47-4b0c-4a2a-b77a-fb321044b438
7093,50402103-14ea-49b0-8e66-d2b7f7a69a41
7094,5041dbc4-d01d-4f0a-b5c5-6e1df0976340
7095,5045cfc3-ea63-4e0d-bf6a-bdeaf841ae3c
7096,50463946-1ce3-4ff0-ad68-2fb87adbe2fd
7097,504cc26d-3fd5-4391-9d30-f0614e5c8bbc
7098,504d5c29-7c37-4c31-8549-2a49eeef74c8
7099,504f21e8-82ac-4433-b5e9-640989480f58
7100,50555471-a03c-4735-a6ce-6ae96e27d7c0
7101,5056d7df-aebf-4a2b-b782-05a630302759
7102,5058b9f1-9941-495d-9eed-554ae2f6d500
7103,505cb78d-b292-4d16-b3f2-110164b4cc93
7104,50608184-90d3-43d2-a221-deb186c78323
7105,50608b7e-b6b2-40ca-91ec-db3e03dbb1af
7106,5063f015-bd1c-4e14-9888-63e202be2ac8
7107,5063f840-0aed-4e2d-98d8-65b39e95e3c9
7108,506667b1-7922-4959-a5b3-0f8abe8c3615
7109,506714a8-b9c2-443a-a9e8-ef9130e674ba
7110,506e4511-2982-40d7-948d-4b3a7fb68640
7111,506ea048-aca5-439a-a5b5-059ddda0672a
7112,5070215e-b604-44df-afd3-1f6d4bbd035b
7113,50715202-1544-40b5-99c3-e14e4fa74ea6
7114,507bdb1a-90b4-4fd3-a1a3-e8be316e97f3
7115,507c2921-7070-482d-8754-dc667e3315bd
7116,507ce455-bd02-49f9-bf64-4b2d21ffe0ea
7117,507d2f27-08a9-4938-b191-5734cda42ef2
7118,507ffc26-6c45-4167-9e0d-3c88b065720a
7119,508248d1-09a4-4e41-a4c9-286618e5061e
7120,50863075-a30b-4238-8e31-5af32a39d886
7121,50885640-cdf1-4c62-b3bc-f37db6ab38b5
7122,5089cd0f-1338-4ecd-bb1b-664d7e72f8fc
7123,5089ec1a-f881-4d55-af14-5d996171203b
7124,508c673c-2b11-4b7d-8f4b-ff3a364eb4fe
7125,508ce3a9-9050-4494-9adf-7f9cd6cc2f9f
7126,508f9e7e-2ff7-4593-b0a9-0612d7b5d646
7127,508fdfb1-87d6-4342-a05a-01158f253896
7128,5093df46-92cb-4f79-a5cf-4351c1fcf36d
7129,509bfcbc-a59a-47c8-be78-29823fc010e3
7130,509ea58a-da0a-4e9a-aafc-15f4f65a7467
7131,509eb51f-7813-465f-bb73-110861a2c141
7132,50a16634-ebf7-477f-ad6f-23332599f838
7133,50a1c14a-003f-424b-bb8e-2e2d51465a90
7134,50a228a2-c8b6-4416-b0ab-417926a9b9b6
7135,50a6c19d-7ec7-4e19-8ac5-d0ca09a998e5
7136,50aa7aff-1f01-4224-9a83-01f74d703ec2
7137,50b14338-9318-4327-a1dd-c0ef38903cc4
7138,50b404ee-700e-44ef-a536-de6cfab7350b
7139,50b931f9-f843-4129-a4c8-2bb7a051c063
7140,50bbbb39-4709-478f-bb51-716c7e4f8323
7141,50bc464e-1c8d-455c-a870-ddbbc4618343
7142,50bebbb9-01b7-4eb6-8efd-307c9bcd2517
7143,50bf5af6-50d7-4dea-936e-508e24db0a03
7144,50c13b38-9865-4c60-b2df-3fd6e3a9c6a2
7145,50c477c1-8457-40f6-bba9-1a4ba0862178
7146,50c52320-9f84-4655-a91a-e09b71f9025c
7147,50c53ae0-51ba-4046-ac74-87c65e688032
7148,50c61be2-f6f1-4894-bfed-7d9311e83941
7149,50c8c7e2-1b45-44b2-a50b-3b514d4c4c42
7150,50cee3ac-cba0-4abb-babf-de1928b1590e
7151,50cf702b-5647-415e-b9a8-56fa0e50da6d
7152,50d20679-ffad-4b1d-b491-26ddfb5a2249
7153,50d33663-5d83-4e3c-9ed7-074fe29a9fc8
7154,50ddbea3-7ef4-4f6a-83c9-0c3ea1dfa3c9
7155,50ddd513-e06e-4728-b6cd-981839d0fba6
7156,50de88d4-0beb-45e5-9664-d4f0e280e652
7157,50e6558d-5a70-4c12-9c3e-a9657ef26222
7158,50e7f705-c347-440b-8159-81a52bbfbdfb
7159,50f1948c-fa27-458d-be14-cb0e09e39f63
7160,50f644d6-2597-4ad6-8ea8-6b09056f90c0
7161,50fa6a63-e031-47cb-8fd5-a6c235203722
7162,50fd4cf3-c347-4eb9-ab15-a9b0c5ea8b0f
7163,50fe31e9-473e-4d2f-b1b5-3eef3c7bb0e6
7164,50ffa9f0-fb3b-4de4-b463-6d7ee8b5e93a
7165,5101fa05-3cca-499c-8c48-198ba0f8c672
7166,5101ff9e-4680-4d38-80a5-b4c21bc67356
7167,51024f9a-6c6e-4555-a156-92b32255a0c9
7168,5102b7c8-6886-4004-9992-416d22b4fce7
7169,5104053a-d394-4b00-82a4-60fd9f051a6e
7170,51092634-308e-4779-aa51-182715dbc734
7171,5109aa76-ca40-44d1-abb4-5e7a23a2c274
7172,5114f3e0-339d-46d6-9d44-97fa0afbd7c5
7173,5115eb6b-efae-4561-912a-f7909cc75775
7174,511b1174-8ef7-4d17-93de-01b9b81bda6a
7175,511e35cd-2e19-4803-a404-b790af0cea60
7176,5120bfdc-7201-420d-85a1-eeb4aba6632b
7177,512477f0-1083-423b-9675-a8bc852f7d88
7178,51262155-f1be-45a8-a21f-94e920a93e55
7179,512a9ab9-ddd4-4872-b4f4-dee56f9f5575
7180,51310af7-796d-4cf0-871e-5055765ffcdd
7181,513a27a0-1fcf-4c39-b2a9-587afd2e6cba
7182,513ad32a-2887-4825-adad-86a87cf1d2cb
7183,513fd896-ab78-44fb-b136-f7c93288dc63
7184,5140cd2f-af30-4405-b5e4-996ef6349f59
7185,514179c0-a50b-4565-8e71-9dad256edd85
7186,5146ae31-9578-46e3-be78-eb90e4ba48cd
7187,5146ba3f-2c5f-4a86-95d7-a34ce1e842b0
7188,514752ea-d453-41d4-97cf-b1dcdb4b4a08
7189,514c6831-63ac-4fc0-8950-526813591710
7190,514df71a-138f-460f-a03c-bd1af8e146e2
7191,514fdac0-95f4-4034-b891-283fe0fb6da6
7192,51531db1-ba59-4ccc-9a91-54de2887fc8b
7193,51571fa8-fd52-4439-8331-4eb4f651e764
7194,51577a8b-28d6-4f9e-8d3f-6a1380270fab
7195,515c522f-51d5-4f6d-b9b1-ea3c7f6a378e
7196,515cee6a-a2e1-4eeb-8e1d-293724313b14
7197,515fb257-ec07-4978-af16-47a10a22ba3c
7198,5160e929-48ea-4620-be54-20ea7b6fc964
7199,516101be-be39-4d84-8fee-d8a79930dd0a
7200,51635f96-af1d-4b33-9118-432495aaf07f
7201,51685f85-06ad-4de2-a7a6-06e6f59a1cbb
7202,516a074e-29d7-4599-a057-f90d88ad0c8f
7203,516d1ac4-e831-44b6-8266-131dde7fe802
7204,51708bd1-23db-4597-84a7-f36abd93c537
7205,517502e4-4588-4327-b2c0-451f4531fecc
7206,517b702a-2c5c-40d7-825e-6c674019b298
7207,517be4da-9aa0-4a83-a559-962df0450f2c
7208,517c7295-8ba2-47a6-a1c6-aee722f8ca88
7209,518115c9-0f0f-4249-81ff-e79b27dda1be
7210,51833cff-6519-4806-8d91-0040e9a02189
7211,518684d9-467a-4936-a3d9-17d23db4622c
7212,518cf9ce-14aa-4f51-81bf-f8c2692a4244
7213,518d0773-40fa-4b02-a89e-5711c19617cd
7214,51926430-b98a-424d-9347-c36938132825
7215,519289a3-31da-473c-a1b2-448857db7195
7216,51991d28-137e-4690-a674-d852b904bd1a
7217,519fccdb-fde4-42cb-b2ca-35fc36cf984a
7218,51a20c9f-68d2-471b-8622-67d481b53b92
7219,51a886f2-9b0a-4964-9d59-99dc1a68a97c
7220,51abc95c-bd92-46f7-a0a1-6e9f8e0dda87
7221,51acd176-e84d-42c2-acb2-cceeb28a9fec
7222,51af8662-07e6-4771-8ff2-c54364987698
7223,51afd09d-7eee-41c9-bc42-f3f61a176479
7224,51b114cd-c174-4d74-a854-07c68b41fc9d
7225,51b47053-d169-4627-982f-f29b8630d75f
7226,51b55057-8b14-4277-894b-4813b4f7eb39
7227,51b9d8ea-b0df-4a57-804e-6d395e301242
7228,51bd7bc4-12cd-434e-8691-3123a018e634
7229,51bee98e-b321-48cb-b8a2-c4ac7077b572
7230,51c7beca-ca19-4a4d-9512-0255146a9cd0
7231,51ca5965-ae39-4e51-8948-9a230a03f906
7232,51ccd23c-cd34-4a68-8212-0bb427920031
7233,51ce0158-c9a5-4fa5-9704-46ab02f01b86
7234,51d517c9-2812-44ce-ab4d-e5422b5ecf6c
7235,51d6d164-6e5f-4be3-8f09-433e0b8d4c6b
7236,51d733e3-bcbd-4c67-98bc-d51ffaf45523
7237,51d7b287-90d5-4e3b-a82c-6b98996154e1
7238,51d9564b-44fc-4de1-9119-09d7b4089378
7239,51dddde5-c826-4adc-8fca-0a7f9b6cf17f
7240,51e7405e-a714-4c76-8913-10d626d2361e
7241,51e9af95-745b-45b9-b870-7f768578fa4f
7242,51eae7ff-fed9-4afe-8053-7690379449dd
7243,51f17fe1-1cf7-4362-b9a2-8ec225d41b03
7244,51f1ceb9-2305-4a4e-b422-7dd7f8deef98
7245,51f4eb1f-abf2-425a-b78e-cafac177da89
7246,51f561db-ca7f-4661-bc04-99b8af02b8c9
7247,51f9a6cc-8eb2-44ed-a2d9-913ac514ad67
7248,51feda69-0ae8-4df3-bb50-a4bb9deb965d
7249,51ff3e53-90bb-41bf-80e4-bb3fd51d574a
7250,5201143e-3305-456a-813e-a51a5901ad81
7251,52014814-4086-465c-9a2e-a63aebc53d66
7252,5202c00a-5e47-43fe-9ed7-52c276120df3
7253,52058c39-4edf-40f5-af18-e6de93f302a3
7254,5208a5f2-eebe-4adc-8f29-543b60116817
7255,5209e1da-aeed-45b3-9640-c2db121d6612
7256,520abf49-7631-4e7f-889e-547ccc8c3b95
7257,520b6637-0a9f-4dc4-846e-f1cd2b868263
7258,520c4d88-34b6-4a26-81ca-65eb8b10461c
7259,5212e707-b487-46b6-aa51-cea3be8cbe00
7260,5212f0a8-7341-4960-835b-2f4600ca1b2d
7261,52159875-354c-47f9-bb1c-cd65395fcc68
7262,521b1598-58c6-47a0-a7b3-021d70bf2b05
7263,521c641e-3c7c-4c3b-b8c0-dabf3750def7
7264,522297b1-493a-4c62-a82a-3017c44183e8
7265,52232aad-e4ca-4551-8c8d-c69a3b6b49c7
7266,52237e6b-19f6-405c-a668-545c4ccb1b6d
7267,52241b9c-7a69-4176-9234-8bdab09d8e64
7268,52289774-d292-4028-91fb-8826fa004dc8
7269,522fc178-d11a-4919-83b0-e58453e3a160
7270,52305f9d-2bfd-4b35-92b3-c08cdd758cde
7271,5231a7d6-b6cf-4fa8-8da8-f0ecf023e054
7272,5237a105-60c4-4597-b24e-84c12ce7b01f
7273,523ae937-5535-490d-96ea-07f331b5e5ad
7274,523cca7d-7d21-45de-b82d-58e777bf7f72
7275,523d3e3d-8fdf-44f8-868d-7b00995e4577
7276,5241182d-e2ca-4b31-809f-fbff2822dbf6
7277,524249cd-68d9-472a-89cd-5872641ca6de
7278,5249df56-7571-46c0-882e-cf88e452fb4d
7279,524b00ea-0372-40f9-a6a1-76a8497a1ea6
7280,524d81fb-33f5-4e77-ae41-477b91e67be4
7281,52512d7a-9b1c-4475-80aa-c95f4efa1015
7282,5255bad8-23a8-4ec5-860f-b44ca88a5536
7283,525c0e33-f073-4bed-be8a-14e436a0bcf1
7284,525d1562-4fb6-4df3-ab6d-ab6a94c866e0
7285,5261ba70-b641-461d-9d9f-fce17764ad67
7286,52630eaf-995e-4d08-be99-888a38b598b2
7287,5268518e-7631-4149-8eea-c2475b9b14df
7288,526ca4a9-3f50-4f7a-8169-2bda95792401
7289,526cd570-046e-402a-986c-f6ece68eec47
7290,526db754-abb6-450c-bead-81dd1e1c347c
7291,52714c3c-6821-44dd-88ba-813554df9914
7292,52732f93-b951-43c3-bb02-c254996606e5
7293,5277a68e-1ceb-4b40-8e10-3d0564f5d7be
7294,52793400-bc83-402a-9609-928a4d3ac812
7295,527e4eec-0983-46a9-a4f7-451080200aea
7296,52804094-47b9-40b9-999d-7c050d220e63
7297,52855f90-19c1-46c9-8eed-88b3c1722bb0
7298,528a19d7-ee79-45a5-b27f-e0bff4213193
7299,5291deb9-0b89-42c2-bde6-26f88931c3f4
7300,52934f16-eb9b-4d0a-b372-155461660f6e
7301,5297c493-59ec-43e9-9980-8ae03e3264d8
7302,5297f646-8235-47da-a290-a6883b374977
7303,52989a30-773d-4daf-aea3-8dbee2a947fa
7304,529ace49-c50e-4d3e-ac29-91e08af57fdc
7305,52a0dae4-2a95-487e-acd4-eabdb2d031e2
7306,52a61983-53e2-440f-af03-cebe57b102f2
7307,52a768eb-16eb-4643-b8be-7a4b5b32f28b
7308,52a98d1c-602b-4893-870c-190317294181
7309,52ac09af-2aa7-4d80-be26-3e6a6efd5c23
7310,52ad1a31-3ad8-4ead-ba77-675cad7e4a14
7311,52adc761-1a0a-43d1-a706-41a92bb7880c
7312,52b3a979-3b93-4441-9237-0c8a754e5523
7313,52b88034-bf0f-4d29-b776-40ce421f1107
7314,52bd4331-67b6-4eb8-9566-e00359889fc6
7315,52be3da7-1e55-44c4-88bc-fb578a635ec0
7316,52be9dd0-72f4-408b-ae3b-17a0362c2681
7317,52befc89-e895-4dd5-95e4-8f6d03e627aa
7318,52c53132-146a-4912-8e0f-1d4d9937fff3
7319,52c73c88-3b87-4184-b8e1-cd2b5688800d
7320,52cebfb0-0302-40d9-9a3f-f875dbf43659
7321,52d10e81-c8ae-44bb-bb83-f4fe737f30d7
7322,52d14717-0cbc-4d7e-b546-54ea91580338
7323,52d1d575-3e7f-4df1-8c89-aee0cac03aca
7324,52d34007-38c0-4858-8ec8-c622da916277
7325,52d349e7-4bd2-468a-ab26-df8cd262f6f6
7326,52d4dc8a-2799-4b4e-9c20-f14bb75c2279
7327,52d8e70b-7e94-4e17-811f-70afe39ff9bd
7328,52ddf96d-3d6a-439c-b486-d806cbc32d77
7329,52e1546a-63eb-48d7-acc4-81b912aabc90
7330,52e25e8c-8be4-463a-b6bf-e2cfa3d58018
7331,52e3bcc0-0c1f-4846-bf52-4af66b7abd6f
7332,52e439d0-a263-4d53-9ae3-fa1f8aa8293e
7333,52e73390-75e4-45a1-8dbe-96e7cceb0a14
7334,52e8ec03-23ed-43a0-bce2-ad0cd5c4d737
7335,52ea24d4-d33d-40fc-8ffc-09ae625b908f
7336,52eab77d-9a07-4e14-8872-72681d3b3d0e
7337,52eae443-fbe5-479f-a5a4-b5e4401d62d3
7338,52fa7e9b-36d9-409c-8981-6f8dfd8bb031
7339,52fc8217-5a14-40b5-a8fc-b6fc45af5f33
7340,52fcc5b6-6ada-457f-be76-fa674c74b4fd
7341,52fdfe4b-10a7-421d-80ea-f6c39013062b
7342,530140f1-e992-4b5e-882c-c15bacc328fa
7343,530514d9-7274-4835-a4b5-6dccef4da758
7344,5307a61f-2142-4e12-8329-ceb729f6eb79
7345,530853b4-68a0-4814-b0aa-ffeb5585cd43
7346,530a5740-041c-42df-8fe0-fcea87258038
7347,530f088d-bfa1-4410-b1aa-ade8abdb2b7a
7348,5314e57b-107c-4478-9cdb-51d1732f9468
7349,5315ba59-ca80-498e-b21a-ed87e6a4c955
7350,5315ed83-cb93-4522-b439-3784e7f31e37
7351,53175678-1f5c-4889-9086-66381b3ddc3a
7352,531e6ffb-28e0-4e8e-ad88-2f3a243789cf
7353,531f78d5-5004-4b02-99c7-b390cb342fd9
7354,5322a218-6a0c-4d86-835a-c87eb52aaf6a
7355,53236dd7-845a-444c-96d5-f41ed7325d8f
7356,5324192b-6687-41e4-8e56-326b21a5dbf3
7357,5326381e-e5e7-4c3e-9565-4837b3ffaec0
7358,53295b03-717d-481d-9d5c-212c5f30bbbf
7359,532ab335-4873-405b-84b3-c447207172b5
