index,deck_id,rating,is_commander,count
12887,18,29,false,1
4483,18,29,false,1
3128,18,29,false,1
11172,18,29,false,1
6715,18,29,false,1
6030,18,29,false,1
19759,18,29,false,1
4571,18,29,false,1
9781,18,29,false,1
14805,18,29,false,1
4283,18,29,false,1
20235,18,29,false,1
20684,18,29,false,1
16339,18,29,false,1
15375,18,29,false,1
17858,18,29,false,1
337,18,29,false,1
16649,18,29,false,1
6195,18,29,false,1
15021,18,29,false,1
21733,18,29,false,1
19703,18,29,false,1
15130,18,29,false,1
17835,18,29,false,1
17777,18,29,false,1
16793,18,29,false,1
13377,18,29,false,1
4434,18,29,false,1
5228,18,29,false,1
16034,18,29,false,40
4240,19,46,true,1
3641,19,46,false,1
7647,19,46,false,1
12319,19,46,false,1
15035,19,46,false,1
4282,19,46,false,1
9284,19,46,false,1
10239,19,46,false,1
17744,19,46,false,1
3482,19,46,false,1
19329,19,46,false,1
21033,19,46,false,1
4238,19,46,false,1
7780,19,46,false,1
6899,19,46,false,1
9949,19,46,false,1
20399,19,46,false,1
3946,19,46,false,1
20050,19,46,false,1
74,19,46,false,1
5212,19,46,false,1
16051,19,46,false,1
4307,19,46,false,1
5446,19,46,false,1
1163,19,46,false,1
1763,19,46,false,1
18379,19,46,false,1
12893,19,46,false,1
4150,19,46,false,1
19796,19,46,false,1
4139,19,46,false,1
15422,19,46,false,1
19260,19,46,false,1
14451,19,46,false,1
3823,19,46,false,1
379,19,46,false,1
8661,19,46,false,1
5321,19,46,false,1
14587,19,46,false,1
18274,19,46,false,1
12528,19,46,false,1
11642,19,46,false,1
1858,19,46,false,1
1833,19,46,false,1
6547,19,46,false,1
9404,19,46,false,1
7789,19,46,false,1
1963,19,46,false,1
5412,19,46,false,1
11933,19,46,false,1
19241,19,46,false,1
1071,19,46,false,1
7438,19,46,false,1
8463,19,46,false,1
1020,19,46,false,1
9536,19,46,false,1
10772,19,46,false,1
5302,19,46,false,1
6462,19,46,false,1
8632,19,46,false,1
11270,19,46,false,1
20447,19,46,false,1
14476,19,46,false,1
11211,19,46,false,1
2230,19,46,false,1
20144,19,46,false,1
769,19,46,false,1
15015,19,46,false,1
16090,19,46,false,8
10313,19,46,false,1
11357,19,46,false,1
13572,19,46,false,1
16873,19,46,false,8
5737,19,46,false,1
7687,19,46,false,9
21933,19,46,false,1
2524,19,46,false,1
18109,19,46,false,1
23018,20,35,true,1
8000,20,35,false,1
12319,20,35,false,1
16403,20,35,false,1
9661,20,35,false,1
19983,20,35,false,1
11032,20,35,false,1
4113,20,35,false,1
2618,20,35,false,1
74,20,35,false,1
22812,20,35,false,1
12592,20,35,false,1
695,20,35,false,1
6106,20,35,false,1
7490,20,35,false,1
21266,20,35,false,1
16773,20,35,false,1
21655,20,35,false,1
20714,20,35,false,1
2608,20,35,false,1
13995,20,35,false,1
10956,20,35,false,1
5488,20,35,false,1
6367,20,35,false,1
19733,20,35,false,1
6323,20,35,false,1
3733,20,35,false,1
6427,20,35,false,1
1994,20,35,false,1
1071,20,35,false,1
18717,20,35,false,1
19780,20,35,false,1
871,20,35,false,1
12811,20,35,false,1
14572,20,35,false,1
16306,20,35,false,1
6895,20,35,false,1
13602,20,35,false,1
14368,20,35,false,1
21947,20,35,false,1
17619,20,35,false,1
20684,20,35,false,1
15131,20,35,false,1
19282,20,35,false,1
18067,20,35,false,1
21733,20,35,false,1
9536,20,35,false,1
14802,20,35,false,1
17996,20,35,false,1
19350,20,35,false,1
22735,20,35,false,1
14954,20,35,false,1
4385,20,35,false,1
15913,20,35,false,1
11997,20,35,false,1
13378,20,35,false,1
5504,20,35,false,1
9285,20,35,false,1
2355,20,35,false,1
11134,20,35,false,1
13334,20,35,false,1
13550,20,35,false,1
21162,20,35,false,1
12435,20,35,false,1
13100,20,35,false,1
10444,20,35,false,1
18297,20,35,false,1
14722,20,35,false,30
3302,20,35,false,1
9354,20,35,false,1
16493,21,38,true,1
2294,21,38,false,1
5001,21,38,false,1
1078,21,38,false,1
12319,21,38,false,1
18415,21,38,false,1
1673,21,38,false,1
21052,21,38,false,1
19661,21,38,false,1
15327,21,38,false,1
15972,21,38,false,1
1046,21,38,false,1
15882,21,38,false,1
18869,21,38,false,1
19554,21,38,false,1
22514,21,38,false,1
17667,21,38,false,1
18994,21,38,false,1
11032,21,38,false,1
6781,21,38,false,1
4113,21,38,false,1
74,21,38,false,1
15586,21,38,false,1
16581,21,38,false,1
9839,21,38,false,1
7952,21,38,false,1
10043,21,38,false,1
3201,21,38,false,1
18000,21,38,false,1
1866,21,38,false,1
2517,21,38,false,1
744,21,38,false,1
4549,21,38,false,1
16980,21,38,false,1
17210,21,38,false,1
1271,21,38,false,1
936,21,38,false,1
13811,21,38,false,1
4404,21,38,false,1
14568,21,38,false,1
21180,21,38,false,1
21827,21,38,false,1
4854,21,38,false,1
8155,21,38,false,1
18067,21,38,false,1
8864,21,38,false,1
338,21,38,false,1
13469,21,38,false,1
4195,21,38,false,1
11018,21,38,false,1
11936,21,38,false,1
6721,21,38,false,1
9536,21,38,false,1
6491,21,38,false,1
19350,21,38,false,1
14954,21,38,false,1
572,21,38,false,1
1933,21,38,false,1
4385,21,38,false,1
15913,21,38,false,1
570,21,38,false,1
2252,21,38,false,1
5327,21,38,false,1
7823,21,38,false,1
5085,21,38,false,1
8647,21,38,false,1
5991,21,38,false,1
15015,21,38,false,1
22311,21,38,false,1
15305,21,38,false,1
4066,21,38,false,1
13086,21,38,false,1
14335,21,38,false,1
1759,21,38,false,1
7782,21,38,false,1
7877,21,38,false,1
17415,21,38,false,1
21809,21,38,false,1
10114,21,38,false,1
10247,21,38,false,1
13097,21,38,false,1
12800,21,38,false,1
14262,21,38,false,1
6522,21,38,false,1
18650,21,38,false,1
7892,21,38,false,1
15187,21,38,false,1
2524,21,38,false,1
3110,21,38,false,1
8032,21,38,false,1
7492,21,38,false,1
556,21,38,false,9
15894,22,44,true,1
14584,22,44,false,1
9238,22,44,false,1
14884,22,44,false,1
9199,22,44,false,1
395,22,44,false,1
13701,22,44,false,1
5575,22,44,false,1
21488,22,44,false,1
7374,22,44,false,1
10770,22,44,false,1
12734,22,44,false,1
8480,22,44,false,1
11763,22,44,false,1
19012,22,44,false,1
21869,22,44,false,1
17562,22,44,false,1
3419,22,44,false,1
7454,22,44,false,1
12319,22,44,false,1
4634,22,44,false,1
9397,22,44,false,1
575,22,44,false,1
686,22,44,false,1
19531,22,44,false,1
16626,22,44,false,1
2841,22,44,false,1
7100,22,44,false,1
74,22,44,false,1
22812,22,44,false,1
19131,22,44,false,1
16391,22,44,false,1
695,22,44,false,1
15744,22,44,false,1
5488,22,44,false,1
14829,22,44,false,1
21112,22,44,false,1
21280,22,44,false,1
7174,22,44,false,1
13503,22,44,false,1
871,22,44,false,1
1271,22,44,false,1
6895,22,44,false,1
9258,22,44,false,1
13602,22,44,false,1
21607,22,44,false,1
11789,22,44,false,1
18067,22,44,false,1
18633,22,44,false,1
20347,22,44,false,1
1106,22,44,false,1
21733,22,44,false,1
9536,22,44,false,1
18709,22,44,false,1
3932,22,44,false,1
170,22,44,false,1
18356,22,44,false,1
10995,22,44,false,1
15880,22,44,false,1
19350,22,44,false,1
7306,22,44,false,1
14954,22,44,false,1
12652,22,44,false,1
1368,22,44,false,1
16694,22,44,false,1
3392,22,44,false,1
3137,22,44,false,1
14722,22,44,false,30
11890,22,44,false,1
2518,22,44,false,1
17237,23,49,true,1
11153,23,49,false,1
8000,23,49,false,1
17669,23,49,false,1
6730,23,49,false,1
12388,23,49,false,1
22354,23,49,false,1
13491,23,49,false,1
6588,23,49,false,1
2797,23,49,false,1
18846,23,49,false,1
74,23,49,false,1
11325,23,49,false,1
4725,23,49,false,1
16133,23,49,false,1
18814,23,49,false,1
4740,23,49,false,1
11067,23,49,false,1
22471,23,49,false,1
3405,23,49,false,1
15167,23,49,false,1
15073,23,49,false,1
4679,23,49,false,1
22570,23,49,false,1
22464,23,49,false,1
19260,23,49,false,1
7669,23,49,false,1
4230,23,49,false,1
19155,23,49,false,1
15907,23,49,false,1
4200,23,49,false,1
13563,23,49,false,1
13661,23,49,false,1
12594,23,49,false,1
19733,23,49,false,1
11387,23,49,false,1
15659,23,49,false,1
1071,23,49,false,1
19780,23,49,false,1
6327,23,49,false,1
6184,23,49,false,1
5875,23,49,false,1
14837,23,49,false,1
14368,23,49,false,1
3750,23,49,false,1
20393,23,49,false,1
10450,23,49,false,1
11789,23,49,false,1
20684,23,49,false,1
18120,23,49,false,1
19698,23,49,false,1
19282,23,49,false,1
761,23,49,false,1
7670,23,49,false,1
19415,23,49,false,1
9536,23,49,false,1
18782,23,49,false,1
17996,23,49,false,1
3932,23,49,false,1
19350,23,49,false,1
6473,23,49,false,1
8447,23,49,false,1
7047,23,49,false,1
12778,23,49,false,1
5143,23,49,false,1
8785,23,49,false,1
769,23,49,false,1
15015,23,49,false,1
5092,23,49,false,1
14722,23,49,false,11
3302,23,49,false,1
15227,23,49,false,1
16873,23,49,false,11
21809,23,49,false,1
12737,23,49,false,1
4007,23,49,false,1
18604,23,49,false,1
15249,23,49,false,1
2524,23,49,false,1
9655,24,46,true,1
8000,24,46,false,1
20709,24,46,false,1
6730,24,46,false,1
13610,24,46,false,1
19641,24,46,false,1
16744,24,46,false,1
19965,24,46,false,1
11325,24,46,false,1
16051,24,46,false,1
19787,24,46,false,1
11552,24,46,false,1
138,24,46,false,1
3405,24,46,false,1
695,24,46,false,1
16938,24,46,false,1
1743,24,46,false,1
22545,24,46,false,1
8308,24,46,false,1
15907,24,46,false,1
8723,24,46,false,1
18274,24,46,false,1
10956,24,46,false,1
751,24,46,false,1
22116,24,46,false,1
1988,24,46,false,1
15918,24,46,false,1
16889,24,46,false,1
15792,24,46,false,1
4069,24,46,false,1
19733,24,46,false,1
11658,24,46,false,1
5925,24,46,false,1
18717,24,46,false,1
17551,24,46,false,1
19780,24,46,false,1
5875,24,46,false,1
14368,24,46,false,1
22461,24,46,false,1
3259,24,46,false,1
10450,24,46,false,1
11789,24,46,false,1
10256,24,46,false,1
15131,24,46,false,1
19698,24,46,false,1
13633,24,46,false,1
15375,24,46,false,1
19282,24,46,false,1
337,24,46,false,1
19925,24,46,false,1
5246,24,46,false,1
17996,24,46,false,1
20384,24,46,false,1
19350,24,46,false,1
9649,24,46,false,1
16368,24,46,false,1
4385,24,46,false,1
4369,24,46,false,1
14389,24,46,false,1
15266,24,46,false,1
16993,24,46,false,1
21162,24,46,false,1
7047,24,46,false,1
22697,24,46,false,1
8785,24,46,false,1
4709,24,46,false,1
9581,24,46,false,1
8948,24,46,false,1
457,24,46,false,1
12889,24,46,false,1
10340,24,46,false,1
4556,24,46,false,1
769,24,46,false,1
15015,24,46,false,1
3509,24,46,false,1
13323,24,46,false,1
6271,24,46,false,1
15289,24,46,false,1
15252,24,46,false,1
7779,24,46,false,1
16873,24,46,false,7
902,24,46,false,1
4773,24,46,false,1
17415,24,46,false,1
21809,24,46,false,1
18976,24,46,false,1
4007,24,46,false,1
12980,24,46,false,1
15249,24,46,false,1
2524,24,46,false,1
19463,24,46,false,1
2931,24,46,false,1
19973,24,46,false,1
15851,24,46,false,1
5461,25,68,true,1
9518,25,68,false,1
8162,25,68,false,1
16101,25,68,false,1
18281,25,68,false,1
7945,25,68,false,1
829,25,68,false,1
19658,25,68,false,1
18680,25,68,false,1
156,25,68,false,1
18639,25,68,false,1
15855,25,68,false,1
11214,25,68,false,1
7329,25,68,false,1
12592,25,68,false,1
12607,25,68,false,1
7454,25,68,false,1
5493,25,68,false,1
20805,25,68,false,1
9397,25,68,false,1
575,25,68,false,1
19531,25,68,false,1
9240,25,68,false,1
19983,25,68,false,1
22388,25,68,false,1
538,25,68,false,1
695,25,68,false,1
21266,25,68,false,1
9059,25,68,false,1
10956,25,68,false,1
5488,25,68,false,1
1415,25,68,false,1
21112,25,68,false,1
15154,25,68,false,1
10960,25,68,false,1
21280,25,68,false,1
7898,25,68,false,1
4716,25,68,false,1
1514,25,68,false,1
14382,25,68,false,1
1071,25,68,false,1
8463,25,68,false,1
12722,25,68,false,1
13928,25,68,false,1
18260,25,68,false,1
13415,25,68,false,1
13602,25,68,false,1
21976,25,68,false,1
17232,25,68,false,1
3808,25,68,false,1
2634,25,68,false,1
18120,25,68,false,1
13921,25,68,false,1
15617,25,68,false,1
20347,25,68,false,1
9536,25,68,false,1
17021,25,68,false,1
17996,25,68,false,1
6939,25,68,false,1
12652,25,68,false,1
13394,25,68,false,1
7117,25,68,false,1
3392,25,68,false,1
14544,25,68,false,1
12369,25,68,false,1
10444,25,68,false,1
15015,25,68,false,1
20683,25,68,false,1
16189,25,68,false,1
18166,25,68,false,28
1924,25,68,false,1
15187,25,68,false,1
2524,25,68,false,1
12486,26,61,true,1
6850,26,61,false,1
15174,26,61,false,1
4892,26,61,false,1
19123,26,61,false,1
21187,26,61,false,1
21769,26,61,false,1
19565,26,61,false,1
19194,26,61,false,1
5053,26,61,false,1
17717,26,61,false,1
19554,26,61,false,1
3262,26,61,false,1
22385,26,61,false,1
15028,26,61,false,1
1073,26,61,false,1
11225,26,61,false,1
4032,26,61,false,1
14736,26,61,false,1
79,26,61,false,1
11062,26,61,false,1
6418,26,61,false,1
21325,26,61,false,1
74,26,61,false,1
12725,26,61,false,1
6392,26,61,false,1
2696,26,61,false,1
3165,26,61,false,1
14914,26,61,false,1
1355,26,61,false,1
4834,26,61,false,1
18307,26,61,false,1
19337,26,61,false,1
4502,26,61,false,1
8918,26,61,false,1
6030,26,61,false,1
5295,26,61,false,1
15514,26,61,false,1
1645,26,61,false,1
10439,26,61,false,1
19161,26,61,false,1
4571,26,61,false,1
10065,26,61,false,1
7867,26,61,false,1
12732,26,61,false,1
22043,26,61,false,1
19172,26,61,false,1
11642,26,61,false,1
14376,26,61,false,1
22613,26,61,false,1
1071,26,61,false,1
3849,26,61,false,1
1020,26,61,false,1
18401,26,61,false,1
11282,26,61,false,1
19897,26,61,false,1
18067,26,61,false,1
10588,26,61,false,1
6789,26,61,false,1
13762,26,61,false,1
4533,26,61,false,1
14178,26,61,false,1
13375,26,61,false,1
21438,26,61,false,1
21064,26,61,false,1
13245,26,61,false,1
7334,26,61,false,1
18474,26,61,false,1
769,26,61,false,1
11604,26,61,false,1
4444,26,61,false,1
16034,26,61,false,12
17415,26,61,false,1
18410,26,61,false,1
7687,26,61,false,11
4543,26,61,false,1
11967,26,61,false,1
19678,26,61,false,1
22743,26,61,false,1
5016,27,74,true,1
9645,27,74,false,1
6298,27,74,false,1
17005,27,74,false,1
13390,27,74,false,1
4282,27,74,false,1
20126,27,74,false,1
1934,27,74,false,1
2199,27,74,false,1
9659,27,74,false,1
7059,27,74,false,1
14882,27,74,false,1
18723,27,74,false,1
20240,27,74,false,1
4996,27,74,false,1
5361,27,74,false,1
2591,27,74,false,1
15422,27,74,false,1
3593,27,74,false,1
3673,27,74,false,1
8449,27,74,false,1
13609,27,74,false,1
20274,27,74,false,1
19915,27,74,false,1
345,27,74,false,1
10956,27,74,false,1
20283,27,74,false,1
19172,27,74,false,1
564,27,74,false,1
15467,27,74,false,1
13451,27,74,false,1
4918,27,74,false,1
14552,27,74,false,1
17408,27,74,false,1
1828,27,74,false,1
21411,27,74,false,1
4275,27,74,false,1
18098,27,74,false,1
4716,27,74,false,1
4549,27,74,false,1
12904,27,74,false,1
16494,27,74,false,1
9536,27,74,false,1
788,27,74,false,1
1098,27,74,false,1
11448,27,74,false,1
18565,27,74,false,1
19479,27,74,false,1
10344,27,74,false,1
12453,27,74,false,1
8704,27,74,false,1
1531,27,74,false,1
3531,27,74,false,1
4376,27,74,false,1
1499,27,74,false,1
3137,27,74,false,1
21485,27,74,false,1
5085,27,74,false,1
6044,27,74,false,1
22678,27,74,false,1
457,27,74,false,1
13138,27,74,false,1
17081,27,74,false,1
769,27,74,false,1
18458,27,74,false,1
18089,27,74,false,1
15305,27,74,false,1
18646,27,74,false,1
16090,27,74,false,2
10353,27,74,false,1
2465,27,74,false,1
9001,27,74,false,1
9168,27,74,false,1
17795,27,74,false,1
5011,27,74,false,1
14722,27,74,false,2
12821,27,74,false,1
13572,27,74,false,1
902,27,74,false,1
8419,27,74,false,2
18166,27,74,false,2
19398,27,74,false,2
2013,27,74,false,1
18859,27,74,false,1
7687,27,74,false,0
15799,27,74,false,1
19678,27,74,false,1
2518,27,74,false,1
9228,27,74,false,1
5721,27,74,false,1
9671,27,74,false,1
9007,27,74,false,1
19117,28,41,true,1
7454,28,41,false,1
9291,28,41,false,1
12064,28,41,false,1
2250,28,41,false,1
5815,28,41,false,1
16668,28,41,false,1
7587,28,41,false,1
2434,28,41,false,1
11025,28,41,false,1
7644,28,41,false,1
2841,28,41,false,1
7307,28,41,false,1
14,28,41,false,1
4573,28,41,false,1
15569,28,41,false,1
20494,28,41,false,1
11139,28,41,false,1
5727,28,41,false,1
17001,28,41,false,1
19131,28,41,false,1
11949,28,41,false,1
11136,28,41,false,1
3128,28,41,false,1
8626,28,41,false,1
18307,28,41,false,1
19337,28,41,false,1
19586,28,41,false,1
6030,28,41,false,1
19759,28,41,false,1
10065,28,41,false,1
12732,28,41,false,1
19697,28,41,false,1
17785,28,41,false,1
871,28,41,false,1
3079,28,41,false,1
20475,28,41,false,1
1581,28,41,false,1
13811,28,41,false,1
19897,28,41,false,1
18120,28,41,false,1
13469,28,41,false,1
17297,28,41,false,1
16834,28,41,false,1
21745,28,41,false,1
1753,28,41,false,1
9536,28,41,false,1
19345,28,41,false,1
1,28,41,false,1
309,28,41,false,1
13762,28,41,false,1
6939,28,41,false,1
14954,28,41,false,1
13554,28,41,false,1
9451,28,41,false,1
2690,28,41,false,1
2994,28,41,false,1
14026,28,41,false,1
16435,28,41,false,1
4533,28,41,false,1
17124,28,41,false,1
17599,28,41,false,1
2490,28,41,false,1
2252,28,41,false,1
4278,28,41,false,1
21915,28,41,false,1
2146,28,41,false,1
9566,28,41,false,1
3302,28,41,false,1
11890,28,41,false,1
21550,28,41,false,1
322,28,41,false,1
17415,28,41,false,1
18206,28,41,false,1
8101,28,41,false,25
13505,28,41,false,1
16,29,87,false,1
77,29,87,false,1
618,29,87,false,1
757,29,87,false,1
769,29,87,false,1
881,29,87,false,1
1071,29,87,false,1
1111,29,87,false,1
1120,29,87,false,1
1220,29,87,false,1
1708,29,87,false,1
1862,29,87,false,1
2690,29,87,false,1
2869,29,87,false,1
3137,29,87,false,1
3500,29,87,false,1
3658,29,87,false,1
3909,29,87,false,1
4146,29,87,false,1
4209,29,87,false,1
4282,29,87,false,1
4304,29,87,false,1
4474,29,87,false,1
5172,29,87,false,1
5260,29,87,false,1
5460,29,87,false,1
5654,29,87,false,1
5737,29,87,false,1
6207,29,87,false,1
6500,29,87,false,1
6682,29,87,false,1
7465,29,87,false,1
7789,29,87,false,1
8390,29,87,false,1
8741,29,87,false,1
9299,29,87,false,1
9404,29,87,false,1
9451,29,87,false,1
9536,29,87,false,1
9735,29,87,false,1
9772,29,87,true,1
9996,29,87,false,1
10019,29,87,false,1
10362,29,87,false,1
10468,29,87,false,1
10562,29,87,false,1
11143,29,87,false,1
11305,29,87,false,1
12280,29,87,false,1
12283,29,87,false,1
12461,29,87,false,1
12921,29,87,false,1
13203,29,87,false,1
13429,29,87,false,1
13609,29,87,false,1
13949,29,87,false,1
14644,29,87,false,1
15323,29,87,false,1
15907,29,87,false,1
16090,29,87,false,12
16759,29,87,false,1
16873,29,87,false,11
17016,29,87,false,1
17643,29,87,false,1
17661,29,87,false,1
17863,29,87,false,1
17907,29,87,false,1
18548,29,87,false,1
18996,29,87,false,1
19260,29,87,false,1
19499,29,87,false,1
19993,29,87,false,1
20798,29,87,false,1
20955,29,87,false,1
21206,29,87,false,1
21207,29,87,false,1
21914,29,87,false,1
21933,29,87,false,1
691,30,47,false,1
695,30,47,false,1
871,30,47,false,1
936,30,47,false,1
1029,30,47,false,1
1071,30,47,false,1
1106,30,47,false,1
1154,30,47,false,1
1300,30,47,false,1
1711,30,47,false,1
1908,30,47,false,1
2046,30,47,false,1
2120,30,47,false,1
2382,30,47,false,1
2518,30,47,false,1
3229,30,47,false,1
3531,30,47,false,1
4716,30,47,false,1
6901,30,47,false,1
6948,30,47,false,1
7100,30,47,false,1
7302,30,47,false,1
7579,30,47,false,1
7858,30,47,false,1
7983,30,47,false,1
8152,30,47,false,1
8729,30,47,false,1
8843,30,47,false,1
8932,30,47,false,1
9013,30,47,false,1
9536,30,47,false,1
10099,30,47,false,1
10791,30,47,false,1
10956,30,47,false,1
11089,30,47,false,1
11187,30,47,false,1
11412,30,47,false,1
11522,30,47,false,1
11676,30,47,false,1
11731,30,47,false,1
11764,30,47,false,1
12592,30,47,false,1
12763,30,47,false,1
13100,30,47,false,1
13142,30,47,false,1
13394,30,47,false,1
14096,30,47,false,1
14210,30,47,true,1
14722,30,47,false,24
14750,30,47,false,1
14829,30,47,false,1
14917,30,47,false,1
15126,30,47,false,1
15135,30,47,false,1
15187,30,47,false,1
15864,30,47,false,1
17441,30,47,false,1
18067,30,47,false,1
18735,30,47,false,1
18765,30,47,false,1
18859,30,47,false,1
19282,30,47,false,1
19647,30,47,false,1
20326,30,47,false,1
20475,30,47,false,1
20676,30,47,false,1
20804,30,47,false,1
20979,30,47,false,1
21043,30,47,false,1
21132,30,47,false,1
21299,30,47,false,1
21604,30,47,false,1
21607,30,47,false,1
22030,30,47,false,1
22906,30,47,false,1
